normalized_rowid,normalized_domain,normalized_source,normalized_utterance_id,normalized_start_time,normalized_speaker_id,normalized_text,normalized_start,normalized_end,normalized_url
18515,youtube,Me77QqDhexo,104443,0:06:20,Оля,"Розмовна позиція, раз. Друге. Щодо гортані. Гортань тут використовується середня, тобто, якраз, середнє положення – це те, в якому ми з вами розмовляємо, або високе положення гортані. Рідше використовується низьке. Але воно дійсно є, найчастіше для того, щоб просто підкреслити якесь слово, якусь фразу, додати певних відтінків, обертонів, там, наприклад: «I feel when you go?",380,409,https://www.youtube.com/embed/Me77QqDhexo?start=380&end=409
18516,youtube,Me77QqDhexo,104446,0:06:49,Оля,"I you know». Да? О, трошки я опускаю, але потім повертаюсь обов'язково в середнє положення. Як я вже сказала, в сучасному вокалі ми можемо використовувати все, і, звісно, у ньому дуже багато фальцету. Фальцет, я про нього ще, до речі, відео не відзняла, буде мені таке завданнячко на майбутнє. Фальцет - це голос з повітрям, дуже ніжний, найчастіше саме на високих нотах ми його розпізнаємо:",409,438,https://www.youtube.com/embed/Me77QqDhexo?start=409&end=438
18517,youtube,Me77QqDhexo,104449,0:07:18,Оля,"«Ха, хат мена клесман, майно стан». Ще в естрадному вокалі ми додаємо мелізми, чого не скажеш про академічний спів. Там можуть бути якісь, такі, легкі, можливо, оспівування, але не такі швидкі, не такі філігранні. А, в сучасному ж співі в кожний пісні має бути хоча б малесенький, але мелелізм: ""На-а-у, а-а-у, га-а-у, га-а-у, фла-а-а-ай; ю-у-у-у,…",438,467,https://www.youtube.com/embed/Me77QqDhexo?start=438&end=467
18518,youtube,Me77QqDhexo,104452,0:07:47,Оля,"… darling you-u-u,  на-ау-оу, ху-у-у, ху-у-у-у, о-о-о-о-о-о-о-у"". Я думаю, ви зрозуміли, що таке мелізми, ви їх однозначно чули. І звісно, яка ще відмінність в сучасному вокалі - це та, що ми тут часто співаємо з якимись надривом, ми форсуємо звук, це називається ""белт"" або ""belting"", схоже на крик.",467,493,https://www.youtube.com/embed/Me77QqDhexo?start=467&end=493
18519,youtube,Me77QqDhexo,104455,0:08:13,Оля,"В опері ні в якому разі не можна переходити на крик, вони це не приймають, називають таких співаків крикунами. Це і є сучасний спів. Де можна все, де ти експериментуєш, де ти не боїшся бути не таким, як всі, тому що саме це тебе виділяє з натовпу і саме це заставляє запам'ятати твій вокал раз і назавжди і впізнати його потім із тисячі пісень.",493,519,https://www.youtube.com/embed/Me77QqDhexo?start=493&end=519
18520,youtube,Me77QqDhexo,104458,0:08:39,Оля,"Ну що, це було таке, коротке, порівняння академічного вокалу та естрадного вокалу. Я сподіваюся, що ви трошки більше зрозуміли, яка ж основна відмінність, а вона не одна. Як бачите, все у нас всередині у всіх однакове, просто ми по-різному цим користуємося. І саме це впливає на наш звук, на його манеру, на його окрасу, на його тембр. А тепер увага, я спробую заспівати фрагмент відомої пісні, """"Fly me to the moon"""". Наголошую, я не оперна співачка. Але, шоб ви відчули, які можуть бути відмінності, так, як воно на ділі звучить.",519,558,https://www.youtube.com/embed/Me77QqDhexo?start=519&end=558
18521,youtube,Me77QqDhexo,104462,0:09:18,Оля,"Я заспіваю спочатку в... академічним голосом, а потім в естрадній манері. ""Fly me to the moon, and let me play a mon the stays"".",558,580,https://www.youtube.com/embed/Me77QqDhexo?start=558&end=580
18522,youtube,Me77QqDhexo,104465,0:09:40,Оля,"Бачите, як я ридала щойно? Хм, хм. А тепер сучасна менера: """"Fly me to the moon, and let me play a mon the stays"""". Ну що, я сподіваюся, це відео було для вас корисним. Якщо це так, став свій лайк, підписуйся на канал, і я буду знімати нові цікаві відео для вас. З вами була Оля Провойс. Побачимося незабаром.",580,606,https://www.youtube.com/embed/Me77QqDhexo?start=580&end=606
18523,youtube,Me77QqDhexo,104470,0:10:06,Оля," А, Fly me to the moon. Fly me to the moon, and let me play a mon the stays.  ",606,,https://www.youtube.com/embed/Me77QqDhexo?start=606
18524,youtube,83Z6zATv3Ws,104488,0:00:00,Оля,"Всім привіт. Ви на каналі Оля Провойс, і це черговий розбір вокалу. І, нарешті, це сталося. Сьогодні я буду розбирати чоловічий вокал, а саме нову пісню гурту океану Ельзи: «Квіти мінних зон». Взагалі, Святослав - це просто якийсь рекордсмен з написання пісень на воєнну тематику. Це в нього виходить дуже добре, як і давати, власне, концерти – як не біженцям, то волонтером. Дивишся за ним, спостерігаєш, він постійно знаходиться десь в новому місці,…",0,29,https://www.youtube.com/embed/83Z6zATv3Ws?start=0&end=29
18525,youtube,83Z6zATv3Ws,104491,0:00:29,Оля,"… він дуже активний, і дуже велика подяка йому за такі його дії і підтримку нашого народу. Нова пісня «Квіти мінних зон», як виявилося, була написана декілька років тому. Це не пісня, яка прямо зараз створена. Але наскільки ж вона влучно потрапляє у сьогоднішній стан кожного з нас",29,48,https://www.youtube.com/embed/83Z6zATv3Ws?start=29&end=48
18526,youtube,83Z6zATv3Ws,104495,0:00:48,Оля,"і, безперечно, ця пісня буде дуже і дуже, такою, важливою і знаковою для кожного українця і, звісно, для творчості цього гурту. Ну що, розбирати ми будемо саме вокал, які вокальні якості, які прийоми, які фішки, як будується мелодія в пісні. Тому не перемикайтеся, ми починаємо. І, як завжди, будемо слухати якусь частинку, я буду зупиняти та аналізувати. Поїхали. Перший куплет.",48,78,https://www.youtube.com/embed/83Z6zATv3Ws?start=48&end=78
18527,youtube,83Z6zATv3Ws,104500,0:01:18,Слава,"Поверталися додому, як надовго, невідомо, ще залишилась невзята висота",78,88,https://www.youtube.com/embed/83Z6zATv3Ws?start=78&end=88
18528,youtube,83Z6zATv3Ws,104504,0:01:28,Оля,"Зупинемо. Це половина куплету. Мелодія у нас внизу, вона йде нагору, так, по гамі. Дуже короткі тривалості. Тобто він тут використовує таку вокальність як speech, наче говорить, да, дуже не протягує нічого, просто говорить, розказує, ділиться переживаннями. «Поверталися додому», коротко. «Як надовго, невідомо,…",88,116,https://www.youtube.com/embed/83Z6zATv3Ws?start=88&end=116
18529,youtube,83Z6zATv3Ws,104507,0:01:56,Оля,"… ще залишилась невзята висота». І оці два слова - «взята висота» - він трохи більше протягує. Що ще цікавого? Якщо ці вокальні фрази порівняти з, наприклад, питання, відповідь, три крапки. Ну, я люблю таке робити. То у нас початок «Поверталися додому» - питання і тут же відповідь, так?",116,138,https://www.youtube.com/embed/83Z6zATv3Ws?start=116&end=138
18530,youtube,83Z6zATv3Ws,104510,0:02:18,Оля,"Мелодія пішла вгору і повернулась вниз. Тобто логічно завершилась. «Як надовго, невідомо» - так само. І далі: «Ще залишилась невзята висота». Да, оця «висота» залишає за собою, як на мене, якусь недосказаність, такі три крапки, і ми ще чекаємо, що буде далі, да? Далі – послухаємо.",138,164,https://www.youtube.com/embed/83Z6zATv3Ws?start=138&end=164
18531,youtube,83Z6zATv3Ws,104514,0:02:44,Слава,"Поверталися додому, розійшлися по одному, а тебе не відпускає пустота.",164,176,https://www.youtube.com/embed/83Z6zATv3Ws?start=164&end=176
18532,youtube,83Z6zATv3Ws,104518,0:02:56,Оля,"Наступні рядки логічно такі самі: «Поверталися додому, розійшлися по одному». «По» він трошки затягнув. І тебе не відпускає пустота». І трошки там вібрато його фірмове в кінці слова «пустота». Воно в нього, до речі, таке не ідеально рівне, таке, достатньо часте: «а-а-а-а». Ось. Але це його фішка, це його виділяє серед інших вокалістів.",176,205,https://www.youtube.com/embed/83Z6zATv3Ws?start=176&end=205
18533,youtube,83Z6zATv3Ws,104521,0:03:25,Оля,"Знову ми бачимо, що, як я вже сказала, в нас три крапки в кінці цієї фрази, ми очікуємо, що ж буде далі. І далі у нас з’являється приспів. Але перед приспівом що цікаво хотіла додати. Якщо вслухатися, там є такий бек-вокал: чоловічий хор співає дуже спокійним голосом, з придиханням багатоголосся на звуці: «у, у». Можете переслухати, наскільки круто й доречно, …",205,233,https://www.youtube.com/embed/83Z6zATv3Ws?start=205&end=233
18534,youtube,83Z6zATv3Ws,104524,0:03:53,Оля,"… взагалі, використано цю фішку, тобто дуже прикрашає куплет, короткий куплет саме ось таке довге протягування нот. І далі у нас іде приспів, давайте ж його послухаємо.",233,247,https://www.youtube.com/embed/83Z6zATv3Ws?start=233&end=247
18535,youtube,83Z6zATv3Ws,104528,0:04:07,Слава,"Вона рве твої думки, бо на відстані руки. Тремтять сльози і бетон. Цвітуть квіти мінних зон. Дихає війна. ",247,275,https://www.youtube.com/embed/83Z6zATv3Ws?start=247&end=275
18536,youtube,83Z6zATv3Ws,104531,0:04:35,Слава,"Мамо, це не сон. ",275,278,https://www.youtube.com/embed/83Z6zATv3Ws?start=275&end=278
18537,youtube,83Z6zATv3Ws,104535,0:04:38,Оля,"Ось такий приспів, в стилі Святослава, а саме, коли він йде значно вище, ніж був куплет, він стає таким, яскравим, він стає дзвінким. А ми чуємо тут його фірмовий хрип, його тут дуже багато. Нотки тут стали більш довгі, більш протяжні. А… І, до речі, цей хрип, який ми чуємо, це його саме така, тембральна, індивідуальна особливість.",278,305,https://www.youtube.com/embed/83Z6zATv3Ws?start=278&end=305
18538,youtube,83Z6zATv3Ws,104538,0:05:05,Оля,"Це не щось таке, технічне, що він спеціально додає. А… Чому? Тому що навіть, коли він просто спілкується в житті, його звук, його голос, не є просто чистим, да? Ми чуємо, там, «та-та-та-та-та-та-та-та-та», отакі всякі штуки. І саме на високих нотах оця така особливість проявляється дуже яскраво. Можливо, він там трошки піджимає хибні зв'язки для ще такого більшого ефекту. Але… ну, це тембральна, це тембральна така його риса.",305,334,https://www.youtube.com/embed/83Z6zATv3Ws?start=305&end=334
18539,youtube,83Z6zATv3Ws,104541,0:05:34,Оля,"Мелодія приспіву пішла на гору. На початку такий іде яскравий, широкий інтервал, і він виділяє слово «вона»: «вона рве твої думке». Співає це з плачем, тобто додає cry. Да, от я зараз говорю і додаю cry, наче я розказую щось і дуже-дуже прямо переймаюся через це.",334,357,https://www.youtube.com/embed/83Z6zATv3Ws?start=334&end=357
18540,youtube,83Z6zATv3Ws,104544,0:05:57,Оля,"Тобто Вакарчук у всіх своїх піснях додає cry. І не тільки він, Господи, да всі, всі артисти, яких Ви любите слухати, додають ось це. І також ми тут чуємо, е, запитання-відповідь. Запитання: «вона», відповідь – «рве твоєї думке». І тут «думке» він співає, не «думки», а «думке», схожим на «е», тим самим роблячи звук більш об'ємним. Другий рядок приспіва іде трошки вище: ",357,385,https://www.youtube.com/embed/83Z6zATv3Ws?start=357&end=385
18541,youtube,83Z6zATv3Ws,104548,0:06:25,Оля,"«Бо на відстані руке». Теж «руке». І ще цікаво, що ми тут почули питання і три крапки, нема завершення - відстань і руке: тарай, ми очікуємо продовження. І далі знову: «Тремтять сльози і бетон».",385,409,https://www.youtube.com/embed/83Z6zATv3Ws?start=385&end=409
18542,youtube,83Z6zATv3Ws,104551,0:06:49,Оля,"Завершена фраза. І остання: «Цвітуть квіти мінних зон», не завершена. «Дихає війна», не завершена, і ми вже ж такі, ну шо ж там далі: «Мамо, це не сон», і відповідь.",409,428,https://www.youtube.com/embed/83Z6zATv3Ws?start=409&end=428
18543,youtube,83Z6zATv3Ws,104554,0:07:08,Оля,"І відповідь така, а, дуже іде така на спад, більш спокійно, з болем. Що ще цікавого в плані бек-вокалу в приспіві - оті «у», які були в куплеті, тут перетворюються на «а», і трохи більш динамічно співає цей хор, а, і теж на фоні додає такого драматизму. Далі в пісні буде ще другий куплет і приспів, соло, третій куплет і приспів.",428,456,https://www.youtube.com/embed/83Z6zATv3Ws?start=428&end=456
18544,youtube,83Z6zATv3Ws,104557,0:07:36,Оля,"Тобто, в принципі, структура дуже така, логічна, послідовна, дуже проста. Немає ніяких бріджів, немає модуляції, а могло би бути. Ось. Другий куплет, в принципі, давайте розберем, він майже однаковий. Але там є деякі маленькі зміни. Давайте вслухаємося: ",456,474,https://www.youtube.com/embed/83Z6zATv3Ws?start=456&end=474
18545,youtube,83Z6zATv3Ws,104562,0:07:54,Слава,"Не кажи мені, я знаю, Мамо, ти не уявляєш, як удав, не відпускає пустота. ",474,485,https://www.youtube.com/embed/83Z6zATv3Ws?start=474&end=485
18546,youtube,83Z6zATv3Ws,104566,0:08:05,Оля,"Я думаю, ви почули, що змінюється другий рядочок: «Мамо, ти не уявляєш». Тобто мелодія замість того, щоб піти знову знизу вгору, він одразу наверх: «Мамо, ти не уявляєш». І так само зробив ось тут: «Кожен метр твого краю». Ось такі зміни він вніс в цей куплет, ну щоби просто додати якогось різноманіття цій мелодії, яка, до речі, дуже проста. Далі йде приспів. Приспів такий же самий, як і був.",485,512,https://www.youtube.com/embed/83Z6zATv3Ws?start=485&end=512
18547,youtube,83Z6zATv3Ws,104569,0:08:32,Оля,"Можливо, трошечки більш динамічний, але всі ті самі прийоми він використовує. До речі, да, в нього гортань на… в приспіві іде в більш таке, високе, положення, що робить звук ще більш дзвінким та більш яскравим. Третій куплет я не буду розбирати, тому що він такий же, як і був перший - мелодія така ж сама, так само емоційно йде спад на куплеті, м, короткі тривалості. І потім після нього йде приспів, такий же самий, як і другий.",512,540,https://www.youtube.com/embed/83Z6zATv3Ws?start=512&end=540
18548,youtube,83Z6zATv3Ws,104573,0:09:00,Оля,"Нічого нового не з'являється. Але, тим не менше, пісня, як на мене, вийшла дуже й дуже гарна. Як вам, до речі, ця пісня, напишіть свої враження. Наскільки вона вам сподобалася? Ще хотілося зазначити, що вокальний діапазон у цій пісні він не є широким. В принципі, це притаманно Святославу. І це нам ще раз доводить той факт, що не обов'язково мати в голосі три октави, щоби бути мегакрутим, щоби чіпляти мільйони сердець, щоби бути популярним.",540,570,https://www.youtube.com/embed/83Z6zATv3Ws?start=540&end=570
18549,youtube,83Z6zATv3Ws,104578,0:09:30,Оля,"Тому що не важливо, скільки ви берете нот на горі чи внизу, а важливо, як ви співаєте, так. Діапазон в цій пісні трошечки більше як півтори октави, тобто її заспівати багато хто. Єдине, що так, и, Святослав полюбляє співати приспів на достатньо високих нотах, які не під силу кожному чоловіку, особливо, якщо його голос не натренований.",570,592,https://www.youtube.com/embed/83Z6zATv3Ws?start=570&end=592
18550,youtube,83Z6zATv3Ws,104581,0:09:52,Оля,"Тобто найнижча нотка тут в діапазоні - нотка ре малої октави, де він починає куплет. І найвища - в приспіві: «Вона відстані руке». Оця «ві» - це нотка «Ля» першої октави. І виходить у нас трохи більше як півтори октави діапазон. Ще хотіла додати, що тут в цій пісні немає ніякого бріджу та кульмінації, про що я вже сказала раніше.",592,617,https://www.youtube.com/embed/83Z6zATv3Ws?start=592&end=617
18551,youtube,83Z6zATv3Ws,104584,0:10:17,Оля,"Бо, наприклад, його пісня «Без бою», такий, короткий екскурс в іншу пісню. Вона взагалі має дуже багато частин, там, куплет: «Що ж це я, що ж це я…» - одна мелодія. Потім – «Я налию собі, я налию тобі вина», потім щось змінюється. Далі, ще не приспів, знову ще одна частина – «Хто ти є, ти взяла моє життя».",617,642,https://www.youtube.com/embed/83Z6zATv3Ws?start=617&end=642
18552,youtube,83Z6zATv3Ws,104587,0:10:42,Оля,"І тільки після неї йде: «Я не здамся без бою», да, що цікаво, що, прям, чотири різних, такі логічно вокальних частини. То в цій пісні такого немає – куплет, приспів, куплет, приспів, соло труби, куплет, приспів. Все.",642,659,https://www.youtube.com/embed/83Z6zATv3Ws?start=642&end=659
18553,youtube,83Z6zATv3Ws,104590,0:10:59,Оля,"Ось такий був розбір вокалу нової пісні Святослава Вакарчука та гурту «Океан Ельзи» «Квіти мінних зон». Якщо вам сподобалось, як завжди, ставте вподобайку, підписуйтесь на канал, пишіть будь-який коментар, підтримуйте україномовний контент.",659,675,https://www.youtube.com/embed/83Z6zATv3Ws?start=659&end=675
18554,youtube,83Z6zATv3Ws,104593,0:11:15,Оля,"Ще до вас таке питання - чи не здалося вам, що приспів, початок приспіву цієї пісні нагадує якийсь інший приспів відомої української пісні. Поділіться і напишіть, яка пісня вам спала на думку. Дуже цікаво дізнатись. Я вам бажаю тихого дня, ночі і побачимось з вами скоро.",675,,https://www.youtube.com/embed/83Z6zATv3Ws?start=675
18555,youtube,Ni4Q8ypY8sk,104614,0:00:00,Оля,"Як співати емоційно і до мурашок? Питання, яке цікавить всіх вокалістів. Вітаю! Ви на каналі """"Оля ПроВойс"""", і це нове, корисне відео для вас. Я педагог з вокалу з десятирічним досвідом. І сьогодні хочу поділитися секретами і лайфхаками про те, як же співати так, щоб захотіли вас переслуховувати знову і знову. Співати емоційно може кожен.",0,24,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=0&end=24
18556,youtube,Ni4Q8ypY8sk,104619,0:00:24,Оля,"Просто потрібно розвивати саме прояв емоції через голос, через вокал. Дійсно, пісня, яка викликає у нас мурашки, вона прямо заставляє нас натискати на repeat і слухати її по колу, поки не знудить, поки не знудить. І саме про те, щоби слухача чіпляла ця пісня, мріє кожен вокаліст і кожен артист. Далі буде дуже цікаво. Ми на практиці зможемо відчути, як це - співати емоційно.",24,54,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=24&end=54
18557,youtube,Ni4Q8ypY8sk,104623,0:00:54,Оля,"Давайте візьмемо відому пісню. Скрябіна ""Старі фотографії"", візьмемо приспів цієї пісні. І постараємося просто прочитати його з різними емоціями, які я зараз буду задавати. Ви можете сказати: ""Ой, я не вмію читати з емоціями, я не актор,  для мене це важко"". Так, я розумію, що, дійсно, не всім людям так легко проявляти емоції.",54,77,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=54&end=77
18558,youtube,Ni4Q8ypY8sk,104626,0:01:17,Оля,"Але ми не роботи, ми живі, так? І ми щодня проживаєм якісь ситуації, якийсь досвід, і це викликає у нас певні емоції. Навіть, коли ми спілкуємося з кимось. Ну, ми не можемо все життя говорити ось так: ""Добрий день, все добре..."". Все одно, інколи ви дратуєтеся, інколи ви мрієте про щось. Просто згадайте це відчуття, коли читаєте текст пісні.",77,102,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=77&end=102
18559,youtube,Ni4Q8ypY8sk,104629,0:01:42,Оля,"Наприклад, перший рядочок - ""Старі фотографії на стіл розклади"", ми прочитаємо радісно. Для цього ми мімікою собі допоможемо, зробимо посмішку, відкриємо погляд і скажемо: ""Старі фотографії на стіл розклади"". Так? Мій голос теж трошки змінився зараз, коли я сказала це з емоцією радості. Давайте ще раз: ""Старі фотографії на стіл розклади"". ",102,129,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=102&end=129
18560,youtube,Ni4Q8ypY8sk,104632,0:02:09,Оля,"Другий рядочок прочитаємо сумно: """"Дитячі історії смішні розкажи"""". Теж тембр міняється, і це те, що нам необхідно. Ще разок: """"Дитячі історії смішні розкажи"""". Далі ми прочитаємо роздратовано, капризно: """"І справжнім друзям не забудь, подзвони, на-на-на-на-на"""". Да?",129,156,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=129&end=156
18561,youtube,Ni4Q8ypY8sk,104636,0:02:36,Оля,"Відчуваєте, що з'явився одразу у нас дзвін? """"І справжнім друзям не забудь, подзвони"""". Пробуйте, ви маєте на собі це відчути. Четвертий рядок, а, прочитаємо ніжно і мрійливо: """"Бо добре чи зле, з тобою завжди вони, бо добре чи зле, з тобою завжди вони""",156,179,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=156&end=179
18562,youtube,Ni4Q8ypY8sk,104640,0:02:59,Оля,"Я сподіваюся, що ви чуєте, що навіть зараз я ще не співаю, але мій голос уже набирає нових якихось фарб і сприймається по-різному. І завдання тепер яке? Тепер ми маємо проспівати ці рядочки, цей приспів, з цими ж самими емоціями, а, і думати в цей момент не про спів, шо я співаю, я думаю про ноти, про мелодію, а думати саме про ту емоцію, яку ви відтворюєте.",179,206,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=179&end=206
18563,youtube,Ni4Q8ypY8sk,104643,0:03:26,Оля,"Значить, перший рядок - радісно, потім - сумно, далі - капризно і - ніжно. Давайте я вам продемонструю, як це виглядає. ""Старі фотографії на стіл розклади; Дитячі історії смішні розкажи;",206,230,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=206&end=230
18564,youtube,Ni4Q8ypY8sk,104646,0:03:50,Оля,"…І справжнім друзям не забудь, подзвони; Бо добре чи зле, з тобою завжди вони"". Звісно, коли ми співаємо певну пісню, ми маємо читати цей текст, так, розуміти, про що ця пісня, що ми хочемо передати. А, тобто ми обираємо ті емоції, які відповідають змісту цієї композиції.",230,257,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=230&end=257
18565,youtube,Ni4Q8ypY8sk,104649,0:04:17,Оля,"Також ви помітили, наскільки я змінювала міміку. І це необхідно. Чому? Тому що міміка допомагає вам, а, по-перше, вжитися в цю роль, як би, відтворити певну емоцію. Тому що ви, коли посміхаєтеся, наприклад, чи коли плачете, ну, у вас реально автоматично змінюється ваш голос. По-друге, да, оці м'язи, які змінюють положення, також технічно допомагають, а, створити певну вокальну позицію і завдяки якій саме буде…",257,287,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=257&end=287
18566,youtube,Ni4Q8ypY8sk,104653,0:04:47,Оля,"…отакий звук, який ми хочемо зробити. Отож, саме так ви можете розвивати емоції в вокалі. Для цього можна тренувати будь-які емоції, відкривайте в Google список емоцій і пробуйте для початку просто читати. Я вам показала лише чотири. Але їх, насправді, дуже й дуже багато. Ну що, в цьому короткому відео ви дізналися, як можна зробити свій спів цікавішим, е, більш емоційним, виразним, і, можливо, таким, яким викликатиме…",287,317,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=287&end=317
18567,youtube,Ni4Q8ypY8sk,104659,0:05:17,Оля,"… мурахи. Якщо вам сподобалось, будь ласка, ставте свій лайк, підписуйтесь на канал, і в мене буде мотивація завантажувати та записувати нові цікаві відео. І ще, напишіть в коментарях, що вам цікаво було би дізнатися зі світу вокалу, вокальної техніки, які теми вас цікавлять, які питання, а, можливо, щось було незрозуміло у цьому відео, все, все пишіть.",317,342,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=317&end=342
18568,youtube,Ni4Q8ypY8sk,104664,0:05:42,Оля,"Будь-який ваш коментар допоможе мені в просуванні цього відео. А отже, більша кількість людей зможе дізнатися для себе корисну інформацію. З вами була Оля ПроВойс, і побачимось в наступних відео.",342,,https://www.youtube.com/embed/Ni4Q8ypY8sk?start=342
18569,youtube,vwrDnLKTo1Q,104684,0:00:00,Оля,"Ой у лузі червона калина, ой у лузі червона калина. Ну що, змінився мій голос? Хочете навчитися так само? Тоді дивіться це відео обов'язково до кінця. Привіт. Мене звати Оля Карпук і сьогодні ми поговоримо з вами про гортань. Як вона може впливати на наш тембр голосу.""",0,28,https://www.youtube.com/embed/vwrDnLKTo1Q?start=0&end=28
18570,youtube,vwrDnLKTo1Q,104688,0:00:28,Оля,"Ну що, для початку давайте знайдемо гортань. Я думаю ви всі знаєте, що вона знаходиться у нас ось тут. Саме в гортані, всередині, знаходяться голосові зв'язки і інші вокальні структури, різноманітні хрящі і т.д. Давайте покладемо палець собі на центр горла, там, де в хлопців кадик, і зробимо ковток. Відчуваєте, як у вас щось пішло наверх і назад.",28,58,https://www.youtube.com/embed/vwrDnLKTo1Q?start=28&end=58
18571,youtube,vwrDnLKTo1Q,104691,0:00:58,Оля,"Оце є гортань. І вона, як бачте, може рухатися. Оці всі м'язи виконують дуже важливу функцію для життєдіяльності людини, тобто для ковтання їжі, для позіхання. До речі, давайте це зробимо. І також вокалісти навчилися використовувати це саме в співі. І залежно від того, в якому положенні ми співаємо певний звук, наш голос теж змінюється. Для початку розберемо три основні положення.",58,88,https://www.youtube.com/embed/vwrDnLKTo1Q?start=58&end=88
18572,youtube,vwrDnLKTo1Q,104694,0:01:28,Оля,"Перше - це середнє - це те, в якому ми з вами говоримо в житті, воно дуже зручне, дуже, таке, природнє по відчуттям. А, давайте скажемо: ""А, а"". Друге положення - це високе. Тут голос стає трошки схоже на  дитячий, на такий, голос з мультика. Давайте відчуємо, сказавши: ""А-а, а-а-а"". Якшо було: ""А"", стало ""А-а"".",88,116,https://www.youtube.com/embed/vwrDnLKTo1Q?start=88&end=116
18573,youtube,vwrDnLKTo1Q,104697,0:01:56,Оля,"І третє положення - це такий, спеціально занижений голос, неприродній для нас: А, а, а. Тобто середній - А, високий - А, низький - А. І тепер я візьму одну ноту і покажу, як міняється мій голос: ""А-а-а-а-а-а"".",116,144,https://www.youtube.com/embed/vwrDnLKTo1Q?start=116&end=144
18574,youtube,vwrDnLKTo1Q,104700,0:02:24,Оля,"Ну що, мінявся? Далі я хотіла би детальніше зупинитися саме на високому та низькому положенні гортані, чому, тому що, як я сказала, це для нас не дуже так, такі природні відчуття, і потрібно от більше дізнатися про те, які ж там є секрети. І так висока гортань. Які особливості? Звук стає більш відкритим більш яскравим більш світлим а в ньому більше високих частот.""",144,172,https://www.youtube.com/embed/vwrDnLKTo1Q?start=144&end=172
18575,youtube,vwrDnLKTo1Q,104704,0:02:52,Оля,"Е, і пам'ятаємо, для того, щоб знайти це положення, нам потрібно згадати якийсь дитячий голос: ""а, а, а"" або той голос, яким ми говоримо до свого, там, я не знаю, песика чи до свого котика. Це теж допомагає. Давайте з вами спробуємо сказати таким голосом фразу: ""Ой у лузі червона калина"". ""Ой у лузі червона калина, ой у лузі червона калина"". А тепер заспіваємо:…",172,199,https://www.youtube.com/embed/vwrDnLKTo1Q?start=172&end=199
18576,youtube,vwrDnLKTo1Q,104707,0:03:19,Оля,"Ой у лузі червона калина. Спробуйте. Я впевнена, у вас вийшло. Тобто саме за допомогою такої асоціації, такого образу цього трошки, такого, дитячого голосу, ми можемо контролювати, так, цей звук і нам потрібно втримувати нашу гортань, щоб вона не пішла назад, на середнє положення, там, де їй дуже комфортно.",199,225,https://www.youtube.com/embed/vwrDnLKTo1Q?start=199&end=225
18577,youtube,vwrDnLKTo1Q,104710,0:03:45,Оля,"А тепер я хочу вам привести деякі приклади українських пісень наших виконавців, а, які часто використовують саме оце високе положення гортані. Наприклад, Христина Соловій: ""Як тобі сказати, без тебе не можу спати"".",225,243,https://www.youtube.com/embed/vwrDnLKTo1Q?start=225&end=243
18578,youtube,vwrDnLKTo1Q,104713,0:04:03,Оля,"Так, вона співає саме таким, світлим голосом, прям такий, він такий солоденький-солоденький- солоденький. Другий приклад - це Злата Огневич. Вона в дуже багатьох своїх піснях використовує саме високу гортань:…",243,257,https://www.youtube.com/embed/vwrDnLKTo1Q?start=243&end=257
18579,youtube,vwrDnLKTo1Q,104716,0:04:17,Оля,"""Солодка кара"". І можна згадати Монатіка, який теж у своїх піснях на високих нотах використовує високу гортань. Наприклад: ""Вокруг тебя весь мир кружит"". Ну, надіюсь, що з високим положенням ми розібралися. Вина собі все спробували, у вас все вийшло. А далі я би перейшла до низької гортані. І так низька гортань.""",257,284,https://www.youtube.com/embed/vwrDnLKTo1Q?start=257&end=284
18580,youtube,vwrDnLKTo1Q,104720,0:04:44,Оля,"Давайте одразу тут спробуємо з вами поговорити низьким, неприроднім для себе голосом. Жінки уявляють, що вони говорять чоловічий звуком. Чоловіки уявляють, що вони говорять якимось голосом, якогось, я не знаю, термінатору із фільму. Ну, спеціально треба занизити свій тембр.",284,304,https://www.youtube.com/embed/vwrDnLKTo1Q?start=284&end=304
18581,youtube,vwrDnLKTo1Q,104723,0:05:04,Оля,"І якщо, наприклад, вам це не вдається отак зробити, можете спробувати через напів, таке, позіхання: ""Добрий день"", ""а"", а"". От я втримую просто положення гортані саме, вона трошки вниз пішла, не до кінця. Тому що, коли ми позіхаємо, дуже широко, дуже низько, вона відкривається, ой, як добре стало.",304,329,https://www.youtube.com/embed/vwrDnLKTo1Q?start=304&end=329
