3711	iFIy_WOLNk8	00:05:10	Спікер 1	Далі
3715	iFIy_WOLNk8	00:05:13	Спікер 2	Hold me when you go to sleep
3720	iFIy_WOLNk8	00:05:17	Спікер 1	Теж додаються мелізми. "Hold me when you go to sleep". Дуже гарно, дуже доречно тут. Мелізми у нас - це прикраси вокальні. Коли нотки проспівуються дуже швидко і дуже важко запам'ятати, повторити це з першого разу. Особливо, якщо ви ще не на треновані.
3724	iFIy_WOLNk8	00:05:38	Спікер 2	Keep me in the warmth of your love when you depart. Keep me safe, safe and sound. 
3728	iFIy_WOLNk8	00:05:47	Спікер 1	Ох, довга, така, вийшла частинка. Здається, я все запам'ятала. Тут вона цікаво додає більш, такий, назальний звук у слові: "Keep me in the warmth of your love". "Of warmth of your love",  "Warmth of your love", отакий, трошки назальність, да, збільшується. "Keep me in the warmth of your love when you depart. Keep me safe, safe and sound".
3731	iFIy_WOLNk8	00:06:13	Спікер 1	І трошки скидає динаміку на останній фразі - "safe and sound". А, а так, все те ж саме. Ам, мало придихання, до речі, вона використовує, тут зовсім мало повітря. Такий звук, дуже дзвінкий у неї всю дорогу.
3735	iFIy_WOLNk8	00:06:30	Спікер 2	Lift me up. Hold me down. 
3739	iFIy_WOLNk8	00:06:40	Спікер 1	Тут таке ж саме, частина, яка була на самому початку. Що ми чуємо? Додався бек-вокал на терцію вгору. Класика. "Lift me up". Да, ось такий голос там на фоні з'являється? "Hold me down". Ось. І, тим самим, збагатшує мелодію, додає нових фарб. Але основна мелодія у неї точно така ж сама лишається нічого не додається іншого.
3743	iFIy_WOLNk8	00:07:09	Спікер 2	Keep me close. Safe and sound
3747	iFIy_WOLNk8	00:07:17	Спікер 1	Те ж саме. Тут продовжує співати бек-вокал на терцію вгору від основного вокалу. Слухаємо далі.
3751	iFIy_WOLNk8	00:07:25	Спікер 2	Drowning in an endless sea.
3755	iFIy_WOLNk8	00:07:30	Спікер 1	Так само, як і було до того, тільки змінюються слова, до речі, багато дзвінкості, таке вже змикання связок більш товстіше вона використовує і на слові "sea" вона робить мелізм на три нотки. "Sea-ea-ea, sea-ea-ea, sea-ea-ea". І трошки його динамічно посла-аблює.
3759	iFIy_WOLNk8	00:07:51	Спікер 2	Take some time and stay with me-e-e-e-e-e-e"
3763	iFIy_WOLNk8	00:07:55	Спікер 1	Теж змінюються слова, але принцип той же самий, такі широкі, об'ємні голосні, дзвінкі: "Take some time and stay with me-e-e-e-e-e-e". Дуже гарно. Нічого такого надскладного, але... Ну, тобто, все повторюється, так мелодія достатньому проста.
3767	iFIy_WOLNk8	00:08:15	Спікер 2	Keep me in the strength of your arms"
3771	iFIy_WOLNk8	00:08:18	Спікер 1	Теж дуже пішов назальний звук: "Keep me in the strength of your arms". І трошки вона навіть корінь язика піджимає назад. А, це називається, такий прикольний прийом, ring": "а-а". "Keep me in the strength of your arms". Такий, завалений, трошки звук, Aguilera так любить співати, а, Celine Dion і дуже багато інших виконавців, Shakira, ось. Ну, цікаво, цікаво
3774	iFIy_WOLNk8	00:08:45	Спікер 1	І, тим самим, вона, да, додає якихось нових фарб в свій тембр.
3779	iFIy_WOLNk8	00:08:50	Спікер 2	Keep me safe, safe and sound.
3783	iFIy_WOLNk8	00:08:55	Спікер 1	Нарешті, у нас з'являється фальцет, тобто, мелодія іде вгору. Але він такий, достатньо, до речі, тут, зібраний, м, в ньому дуже мало повітря: "Keep me sa-а-аfe, safe and sound". І звук стає, таким, все одно, більш ніжним. І додає своє фірмове вібрато на слові "sa-a-afe, safe and sound", і на "sound". Класно.., прикольно. Слухаємо далі.
3787	iFIy_WOLNk8	00:09:25	Спікер 2	Li-i-ift me up 
3791	iFIy_WOLNk8	00:09:28	Спікер 1	У-у, яка цікава фраза, хрін повториш, тому що тут і вона робить мелізм, і беквокал, який, там теж співає, він теж трошки там закручує мелодію, і разом вони співають шось незрозуміло. Тобто вона робить: "Li-i-ift me up". А беквокал робить: "Li-i-i-i-i-ift me up". І виходить разом отака краса, отака каша, але краса, красива каша, да. Ідемо далі.
3795	iFIy_WOLNk8	00:09:57	Спікер 2	Hold me down.
3799	iFIy_WOLNk8	00:10:00	Спікер 1	Те ж саме все, нічо такого. 
3803	iFIy_WOLNk8	00:10:03	Спікер 2	Keep me sa-a-afe
3808	iFIy_WOLNk8	00:10:07	Спікер 1	Тут цікаву штуку вона робить. Е, прикольний вона зробила мелізм на слові "safe", вона зробила його більш таким, чітко вираженим, і теж, наче, в тверде піднебіння: "keep me sa-a-afe", "sa-a-afe". Гарно.
3812	iFIy_WOLNk8	00:10:22	Спікер 2	Safe and sound
3816	iFIy_WOLNk8	00:10:25	Спікер 1	Тут те ж саме, що було до того, основна мелодія плюс бек-вокал
3820	iFIy_WOLNk8	00:10:31	Спікер 2	Burning in a hopeless drea-eam. Hold me when you go to sle-e-e-e-e-ep. Keep
3824	iFIy_WOLNk8	00:10:43	Спікер 1	А, так само, ми вже це чули. Єдине, що вона на слово "Sleep", наче, за... за... закрутила, завертіла, трошечки довше. "Sle-e-e-e-e-e-ep, sle-e-e-e-e-e-ep." Тепер вона співає отак замість "sle-e-e-e-e-ep". Ну, якшо ви почули різницю, там додалась буквально одна нотка. А... Але ж гарно як.
3828	iFIy_WOLNk8	00:11:13	Спікер 2	Keep me sa-a-afe. We need li-i-ight. We need lo-o-ove
3832	iFIy_WOLNk8	00:11:22	Спікер 1	І знову з'являється гарнющий фальцет, як: "Keep me sa-a-afe. We need li-i-ight. We need lo-o-ove". І в кінці: "lo-o-ove, lo-o-ove". Отакі нотки, які дуже швидко проспівуються, теж мелізм, і теж такий, низхідній, да, тут у неї все йде з гори вниз, там, 3 нотки, 4 нотки. Переходимо до фінальної частини цієї пісні. Сподіваюся, ви ще тут, ви ще не заснули.
3835	iFIy_WOLNk8	00:11:52	Спікер 1	Ну так, ось саме так робимо розбір вокалу, по маленьким шматочкам. Але зате у нас є змога просканувати прямо кожне слово, кожен звук.
3839	iFIy_WOLNk8	00:12:05	Спікер 2	Lift me up in your a-a-arms
3843	iFIy_WOLNk8	00:12:11	Спікер 1	А, зупиняю, хи, ги, клас. А, тут іде така, кульмінаційна, частина, в вокальному плані - так точно. По-перше, з'являється бек-вокал. "Lift me up", який співає основним... основну мелодію, і вона співає дуже емоційно, додаючи багато cry: "lift me up in your a-a-arms". І робить, знову ж таки, "a-a-arms" - мелізм. І такий він, весь: и, и - твенговий, тобто cry плюс твенг, плаче плюс дзвенить. І виходить така кульмінація.
3846	iFIy_WOLNk8	00:12:41	Спікер 1	Слухаємо далі.
3850	iFIy_WOLNk8	00:12:42	Спікер 2	I need love, I need love, I need lo-o-o-o-ve
3854	iFIy_WOLNk8	00:12:48	Спікер 1	Оу, во, во, воу, stopped, ги. Треба тепер це ж повторити. Дуже яскраві звуки "i need love". Ага, які я вже забула. "I need love". Ага, ось тут, здається: "I need love, I need love, I need lo-o-o-o-o-ove". Трошки не так. 
3858	iFIy_WOLNk8	00:13:06	Спікер 2	...love, I need lo-o-o-o-ve, I need...
3862	iFIy_WOLNk8	00:13:10	Спікер 1	I need lo-o-o-o-o-o-ove
3866	iFIy_WOLNk8	00:13:13	Спікер 2	I need lo-o-o-o
3870	iFIy_WOLNk8	00:13:14	Спікер 1	I need lo-o-o-o-ove, I need lo-o-o-o-ove, I need lo-o-o-o-ove. Ну, шось, може, трошки схоже в мене вийшло. Але, звісно, щоби це прозвучало дуже технічно, треба, так, посидіти, багато разів підряд, навіть тим, хто вже володіє мелізмами, повірте. Необхідна техніка. Техніка й практика, постійно, постійно повторювати. Тоді ваші м'язи звикають робити це дуже швидко, скоординовано, і мелізм у вас виходить "мцо", як цукерочка. 
3874	iFIy_WOLNk8	00:13:42	Спікер 2	Keep. І ne-e-ed
3878	iFIy_WOLNk8	00:13:44	Спікер 1	Ho, me-e-e, ho me-e-e, ho, me-e-e. Спочатку внизу: "O, me-e-e, o, me-e-e", перейшла на фальцет.
3882	iFIy_WOLNk8	00:13:55	Спікер 2	Me close; ha me-e-e, safe me sound, o me-e, o me-e, sound, a me, a...
3886	iFIy_WOLNk8	00:14:06	Спікер 1	Тут гарно - спочатку: "Ho me-e-e", повторила. І потім: "Ho, me-e, o, me-e, ho me-e, o me-e". І перейшла на більш емоційний звук, на більший cry, більше твенгу.
3890	iFIy_WOLNk8	00:14:20	Спікер 2	…me-e, o, me-e, o, me-e, Me up
3894	iFIy_WOLNk8	00:14:21	Спікер 1	"O, me-e..."… Класний такий, прямо, грудний вийшов: "Ho, me-e, o me-e".
3898	iFIy_WOLNk8	00:14:26	Спікер 2	Ho me, ho me, ho, me-e-e
3902	iFIy_WOLNk8	00:14:31	Спікер 1	Короче, тут мільйон "хоу мі", які вона закрутила, куди хотіла і як хотіла: "хоу мі, хоу мі, хоу мі-і-і". І різні мелізми, ті ж, які були до того, вона тут теж повторює.
3906	iFIy_WOLNk8	00:14:43	Спікер 2	Me up… Ho me-e-e-e-e-e-e 
3910	iFIy_WOLNk8	00:14:45	Спікер 1	Ho me-e-e-e-e-e-e. Та-ра-ра-ра-ра-ра-ра-ра. Дуже гарно. Але це настільки, от вони такі, стандартні-стандартні. Якщо ви навчитеся їх робити в якійсь одній пісні, то потім в багатьох наступних піснях вони будуть майже такі ж самі або дуже схожі, і вам буде набагато легше його запам'ятати.
3914	iFIy_WOLNk8	00:15:04	Спікер 2	Keep me sa-a-afe, we need li-i-i-ight, we need lo-o-ove 
3918	iFIy_WOLNk8	00:15:13	Спікер 1	І закінчує пісню вона, знов ж таки, фальцетом, и, скидує динаміку. А, так само, трошечки додала вібрато на "light" - "li-i-ight", дуже гарно: "We need li-i-ight, we need lo-o-ove". І в кінці оцей мелізм на три нотки: "lo-o-ove, lo-o-ove".
3921	iFIy_WOLNk8	00:15:32	Спікер 1	Ну що, отака нова пісня Ріанни "Lift me up". Напишіть, як вам ця пісня. Чи сподобалася вона вам з першого разу. Також напишіть, яка ваша улюблена пісня Ріани і чи подобається вам її вокал, її стилістика, манера?
3922	iFIy_WOLNk8	00:15:32	Спікер 1	Якщо цей розбір вокалу був для вас хоть трошечки корисним, став свій лайк. Для мене це буде надзвичайно приємно. Також підписуйся на канал, щоб ге пропустити наступні відео.
3925	iFIy_WOLNk8	00:15:59	Спікер 1	Дякую вам за перегляд і до нових зустрічей! Па-па. 
3949	9NfgRd-fxw4	00:00:00	Оля	Привіт, друзі! Ви на каналі "Оля Провойс". І це відео буде про вокальну техніку.
3950	9NfgRd-fxw4	00:00:00	Оля	Сьогодні нарешті ми розберемо дуже і дуже цікавий, важливий прийом у вокалі - Твенг. Я неодноразово згадувала про цей прийом, коли робила розбір вокалу до відомих пісень. І сьогодні ви дізнаєтесь нарешті, що ж таке цей Твенг. Що це за прийом, де він використовується і як віднайти таке звучання у власному голосі. І почнемо з того, що саме слово...
3952	9NfgRd-fxw4	00:00:30	Оля	... Twang - це англійською мовою в перекладі означає дзвін. Тобто наш голос звучить дуже яскраво, а, дуже, так, чітко виражено, е, звук, такий, дуже-дуже близький, дзвінкий, власне. Для того, щоб краще зрозуміти, що я маю на увазі, що то за прийом, давайте я вам приведу деякі приклади відомих пісень, наспіваю певні фрагменти, і ви одразу ж зрозумієте, як голос може дзвеніти.
3954	9NfgRd-fxw4	00:00:55	Оля	Богинею твенгу вважають Amy Winehouse. В неї він дуже чітко виражений: "Meet you downstairs in the bar and hurt, Your rolled up sleeves in your skull t-shirt". Також Rihanna використовує дуже багато дзвінкості в своєму вокалі: "Yellow diamonds in the light" І взагалі, у кожній-кожній пісні, яка вам подобається, точно є цей прийом.
3956	9NfgRd-fxw4	00:01:24	Оля	 Тому дуже важливо розібратися з ним, правда? І віднайти його. Також яскрава представниця Twang - це співачка Duffy: "I love you, But I gotta stay true,
3957	9NfgRd-fxw4	00:01:24	Оля	My morals got me on my knees, I'm begging, please, stop playing games". Да, ви відчуваєте, яка велика різниця між тим, як я з вами говорю і починаю співати, як змінюється мій голос? І далі ми розберемося, що ж такого я роблю.
3959	9NfgRd-fxw4	00:01:52	Оля	Звісно, Adele, всі пісні, вона теж дуже-дуже багато твенгує. А, як там? "And they fire starting in my heart...". Ну, я надіюсь, мої приклади вам допомогли зрозуміти, да, що ми сьогодні взагалі розбираємо, що це таке? А, і отаке звучання для нас, українців, не дуже притаманне, чому? Тому що наша мова фонетично будується інакше.
3961	9NfgRd-fxw4	00:02:21	Оля	А, коли ми спілкуємося українською мовою чи російською, у нас звуки більш прикриті, більш, такі, гортанні. Не такі яскраві, тобто, ми, наприклад, кажемо: "А, так, в мене все добре, так, в мене все добре". А, до прикладу, американці говорять: "E, I'm a right, e I'm fine". Да, відчуваєте, знову ж таки, як змінюється звучання мого тембру? Тобто. Що я маю на увазі? А, носії англійської мови, а особливо,...
3963	9NfgRd-fxw4	00:02:48	Оля	... американська вимова, якщо взяти. А, вони говорять дуже й дуже дзвінко, уже з самого народження. Вони прямо, знаєте, з молоком матері їм передається, а, саме така вимова. Тому, e, коли вони співають, їх голос звучить от прям інакше. Насправді, у них такі ж самі вокальні структури, хрящі, голосові зв'язки, нічого там такого немає, все однакове, таке ж, як і у нас.
3964	9NfgRd-fxw4	00:02:48	Оля	Але через те, що вони звикли, и, будувати звуки всередині трохи інакше, ...
3966	9NfgRd-fxw4	00:03:18	Оля	...вони в піснях теж звучать, як ми чуємо, дещо, ну..., відрізняється, так, від нашого співу.
3967	9NfgRd-fxw4	00:03:18	Оля	І як же нам віднайти цей звук у собі? Дуже просто. Банально через кривляння. Нам потрібно співати, експериментувати, а, вживатися в певний образ, трошечки свій голос спеціально видозмінювати,...
3969	9NfgRd-fxw4	00:03:40	Оля	... не боятися співати не своїм голосом, наче якимось чужим голосом. Це теж, е, ваш звук, просто ви не звикли його формувати саме так. А, і це звісно, якщо ви бажаєте, от, звучати так фірмово, по західному, да, то треба не боятися саме оцих експериментів. На своїх заняттях з вокалу ми з учнями робимо прямо, знаєте, на кожному уроці оці вправи. Ми дуркуємо. Це і весело, і корисно.
3971	9NfgRd-fxw4	00:04:07	Оля	 І сьогодні також вам я продемонструю такі дуже-дуже прості, але дієві вправи. Я надіюся, що ви зараз будете повторювати за мною, і у вас все обов'язково вийде. Ну що, поїхали. Будемо шукати оцей звук через різноманітні емоції, образи, асоціації.
3972	9NfgRd-fxw4	00:04:07	Оля	Е, перше. Уявили качечку на ставочку. І робимо такий звук: "А, а, а".
3974	9NfgRd-fxw4	00:04:34	Оля	Бачте, як різко я звучу? Різко, противно. Так і має бути. Чому? Тому що зараз ми шукаємо, знаєте, так, гіперболізуючи оцей звук. Для чого? Для того, щоби, а, м'язово навіть запам'ятати, як ми це зробили. Да? Тому що, якшо тіки трошечки, там: "а-а", дуже складно зрозуміти, як воно працює.
3975	9NfgRd-fxw4	00:04:34	Оля	Тому не бійтеся, що ваш голос буде прямо звучати якось, ну, дуже різко і противно. Значить, качечка: "е-е-е". 
3977	9NfgRd-fxw4	00:05:01	Оля	Робимо: "е-е-е". Да, отакий, прям, відчуваєте, ну от, різкий, різкий звук. И, дуже починає отут на обличчі все резонувати. Навіть може трошки як вуха закладати. Це теж абсолютно нормально. А, для когось, можливо, качечка складно. Тому в мене є ще інші варіанти, які нам допоможуть.
3978	9NfgRd-fxw4	00:05:01	Оля	Тепер можна уявити собі капризну дитину, яка не хоче їсти кашу і говорить так: "Нє-нє-нє, нє-нє-нє", ...
3980	9NfgRd-fxw4	00:05:28	Оля	...прям насупитися - "нє-нє-нє". А потім вона передумала, і їсть кашу із задоволення і каже: "ням-ням-ням-ням-ням, мням-мням-мням-мням-мням". Пробуйте.
3981	9NfgRd-fxw4	00:05:28	Оля	Гаразд. Ще, яка асоціація. Можна уявити, що, знову ж таки, ми діти, але вже трошки більш дорослі, і, а, давайте спробуємо подражнити одне одного, н-е, отакими словами: ...
3983	9NfgRd-fxw4	00:05:55	Оля	"Ай-яй-яй-яй-яй, ай-яй-яй-яй-яй, нє-нє-нє-нє-ня". Ну, відчуваєте, як мій звук міняється. Ще я обожнюю таку асоціацію. Серіал "Друзі", якщо ви дивилися, а, значить, Дженіс, яка, и, завжди говорить одну і ту ж фразу дуже противним голосом: "Еу, май гад". І ми прямо з учнями повторюємо цю манеру, да, намагаємося зімітувати цей голос: "Еу май гад". 
3985	9NfgRd-fxw4	00:06:25	Оля	Тобто ми кажем: "О, Боже, о, Боже". А вони кажуть: "О май гад". Спробуйте: "А май гад". Ви можете відчути, от, якшо, да, коли ми промовляємо саме таким голосом якесь певне звуження всередині. Але наші голосові зв'язки при цьому, вони не задіяні, ну, тобто, ми не відчуваємо, да, якийсь зажим в області горла, але відчуваємо якесь звуження. Воно, правильно, що воно є. Але воно вище голосових зв'язок...
3987	9NfgRd-fxw4	00:06:53	Оля	... формується, наче там, де закінчується підборіддя: "е-е, о, май гад". І це дуже правильні відчуття. Якшо вам вдасться їх зараз зафіксувати в собі, да, м, і запам'ятати, то це й буде вже ваш твенг, forever. Зараз я хочу, щоб ми спробували з вами зробити вправу прямо під музичку, да, будемо проспівувати таким звучанням, а, певні ноти. Але перед цим ще обов'язково про технічну особливість взагалі цього твенгу.
3989	9NfgRd-fxw4	00:07:21	Оля	Значить, тут дуже важливо. Дивіться: не старатися співати вправу на повній гучності. Тобто тут середня гучність, достатньо такий, стриманий, звук. А, ви чуєте, наче я роблю це дуже голосно саме через те, що в моєму звучанні дуже багато дзвінких частот, да, і вони роблять таку картинку, дуже яскраво. Насправді, я, не напрягаючись, роблю, тобто я не даю сили сюди. Обов'язково, значить, ми не даємо повітря спеціально, тому що твенг, він: ...
3991	9NfgRd-fxw4	00:07:50	Оля	... "А, I know, I know". Да, там нема: "Ха, ай ноу, ай ноу". Такого там немає. І якщо буде повітря, в принципі, цей ефект не вийде тоді.
3992	9NfgRd-fxw4	00:07:50	Оля	Далі, що допомагає ще. Трошечки робити голос дитячим, чому? Тому що тоді наша гортань підніметься, і, знову ж таки, буде легше, е, технічно зробити твенг.
3993	9NfgRd-fxw4	00:07:50	Оля	Ну що, здається, я нічого не забула. Давайте вже ж нарешті спробуємо.
3994	9NfgRd-fxw4	00:07:50	Оля	А, потрібно вам повторювати за мною. Візьмемо звук: "ай-ай-ай". От бачте, я кажу: "Ай-яй-яй", а треба: ...
3996	9NfgRd-fxw4	00:08:20	Оля	..."Ай-яй-яй, ай-яй-яй". Ги. І зараз проспіваємо з вами таку мелодію: "Ай-яй-яй-яй-яй, Ай-яй-яй-яй-яй, Ай-яй-яй-яй-яй...". Да, тримайте це, неприроднє таке, відчуття: "Ай-яй-яй-яй-яй, Ай-яй-яй-яй-яй". 
3998	9NfgRd-fxw4	00:08:49	Оля	Тепер кашка, ням-ням-ням, дуже смачна: "ням-ням-ням-ням-ням", дитячий голос, ням-ням-ням-ням ням, ням-ням-ням-ням-ням, на посмішці, мням-мням-мням-мням-мням. Зупинились. Тут важливо не перестаратися, ви не маєте відчувати ніякого затиснення ваших голосових зв'язок чи затиснення в горлі, прямо такого неприємного, наче щось там у нас дряпає. Якщо ви зробили, и, вправу і...
4000	9NfgRd-fxw4	00:09:18	Оля	... відчули ось це, тоді стараться трошки, и, тихіше співати, тобто, стримуйте оцей тиск, да. Трошки легше.
4001	9NfgRd-fxw4	00:09:18	Оля	Тепер, ви могли помітити, що, а, голос звучить якось негарно, типу, навіщо ми це робимо, якщо воно, прям, противно. Аг, дивіться, в піснях ми будемо додавати оцей ефект дуже дозовано, дуже трохи. Тобто ми навчимося регулювати,...
4003	9NfgRd-fxw4	00:09:44	Оля	... е, рівень цього дзвіну... Дзвіну? Ми навчимося регулювати рівень цієї дзвінкості. Тобто, будемо, знаєте, як фарбу якусь певну додавати. Що я маю на увазі? Тобто я можу взяти ноту ось так: "А, а". Дала трошки, да? А можу: "А-а". Так я не співаю, да, зрозуміло? А можу: "А-а", взагалі майже нічого не дзвенить.
4005	9NfgRd-fxw4	00:10:11	Оля	 Ось, е, це все ми можемо контролювати. Тобто з такої ноти можна перейти в таку: "А-а-а-а-а-а-а", да? Ось така м'язова робота всередині.
4006	9NfgRd-fxw4	00:10:11	Оля	Тепер ви можете сказати, шо, ну, заспівати "ай-яй-яй", "нє-нє-нє", це, якось, зрозуміло, але як же це можна використати саме в пісні? 
4008	9NfgRd-fxw4	00:10:36	Оля	А дуже просто. Ми зараз з вами спеціально для цього візьмемо фразу відомої пісні, ну, хай буде Ріанна "Yellow diamonds in the light". І спробуємо її, да, заспівати от саме використовуючи оцей дзвін, спочатку гіперболізуємо, тобто максимально дзвінко, а потім спробуємо дати його, наприклад, fifty-fifty, да, дозовано. Давайте спочатку скажемо: "Yellow diamonds in the light". Дзвінко, як американці: "Yellow diamonds in the light". І тепер спробуємо: 
4010	9NfgRd-fxw4	00:11:06	Оля	"Yellow diamonds in the light". Ще раз: "Yellow diamonds in the light". Давайте спробуємо прям максимально дзвінко: "е-е, yellow, yellow diamonds in the light". Тепер трошки менше: "Yellow diamonds in the light, ...
4012	9NfgRd-fxw4	00:11:33	Оля	...Yellow diamonds in the light". Тепер спробуємо ще менше: "Yellow diamonds in the light", вже ближче шось до української мови, "Yellow diamonds in the light". І тепер взагалі, прикрито, повітряно: "Yellow diamonds in the light". 
4014	9NfgRd-fxw4	00:12:02	Оля	Звісно співати англійською легко, якщо ми хочемо саме такий ефект, саме твенг знайти в голосі. А давайте спробуємо одну фразочку заспівати саме українською. Тому що це важче, бо ми звикли говорити, ну, так як я вже казала, більш прикрито. Давайте візьмемо фразу Вакарчука "Я не здамся без бою" і спробуємо заспівати дзвінко. Скажемо, для початку, от саме з... додаючи дзвінкість, да. 
4016	9NfgRd-fxw4	00:12:28	Оля	"Я не здамся без бою, О, май гад, Я не здамся". Да? Однаково: "О, май гад, я не здамся без бою, ай ноу, я не здамся". І спробуємо заспівати: "Я не здамся без бою, Я не здамся без бою, Я не здамся без бою". І ще раз: 
4018	9NfgRd-fxw4	00:12:57	Оля	"Я не здамся без бою". І останній: "Я не здамся без бою". При цьому я співала, як я вже сказала, на середній гучності, да? Це не був якийсь, там, а, звук на максималках, але, при цьому, мій звук був достатньо яскравий, насичений, збагачений обертонами. Тобто різними такими фарбами...
4020	9NfgRd-fxw4	00:13:24	Оля	... у тембрі.
4021	9NfgRd-fxw4	00:13:24	Оля	Ну що, тепер ви знаєте трохи більше про вокальний прийом Твенг. І коли в наступних відео я буду про нього згадувати, ви вже будете розуміти, про що, власне, йде мова.
4022	9NfgRd-fxw4	00:13:24	Оля	Я дуже надіюся, що у вас вийшло відчути якісь зміни у власному звучанні. Поділіться, будь ласка, в коментарях, що все у вас вийшло, можливо, щось було складно чи не зрозуміло. 
4024	9NfgRd-fxw4	00:13:46	Оля	А також пишіть, якщо виникають якісь певні додаткові питання, я з радістю на них відповім. Взагалі, намагалася максимально простими словами пояснити, в чому суть цього прийому. Але, звісно, для того, щоби ним оволодіти, потрібно постійно-постійно практикувати, да, робити цей звук, звикати до нього. Ну, власне, м'язи, вони мають звикнути, і потім вони вже працюють на вас.
4025	9NfgRd-fxw4	00:13:46	Оля	Ось таке було відео про Твенг. Якщо воно вам сподобалося, став свою вподобайку...
4027	9NfgRd-fxw4	00:14:15	Оля	... і підписуйся на канал. До зустрічі в нових відео. 
4042	Bnc2_BkX-xM	00:00:00	Спікер	Оперативний розігрів голосу всього за 10 хвилин. Усім привіт. Вітаю вас на каналі «Оля Провойс».Один, два, три, п’ять, чотири, дев’ять, десять. Сьогоднішнє відео буде присвячено розігріву голосу.Я покажу, як можна оперативно підготувати себе до співу або ж до довгої промови. І що важливо, вам не потрібен жоден інструмент і намагання потрапити в ноти. Тому що я буду давати максимально прості вправи, ...
4045	Bnc2_BkX-xM	00:00:26	Спікер	... але дуже і дуже корисні. Все, що вам потрібно, це повторювати за мною різні звуки, і ви відчуєте, наскільки ваш голосовий апарат запрацює інакше.Тож, якщо у вас настрій поспівати «Океан Ельзи» або Мадонну, вам необхідно, звісно, підготувати себе до цього. Це нам настільки ж необхідно, як спортсмену, який готується до марафону і перед стартом добряче розігріває свої м'язи. Також, якщо в своїй роботі ви дуже і дуже багато говорите, швидко втомлюютеся, ...
4048	Bnc2_BkX-xM	00:00:56	Спікер	... то ці вправи вам будуть на користь.
4049	Bnc2_BkX-xM	00:00:56	Спікер	Перша вправа. Уявіть, що ви тільки-тільки прокинулися, ваш голос максимально розслаблений, і треба зробити такий звук:«а», наче, щось скрипить. Тут немає певної висоти тону, максимально розслаблене, так.
4052	Bnc2_BkX-xM	00:01:18	Спікер	«А». Якщо, наприклад, важко, можна спробувати на «м». «М», такий легкий-легкий стогін. В цей момент ваші голосові зв'язки, вони ще не змикаються, а леше просто, наче, труться і пробуджуються.Всі зайві засилля прибираємо, максимально розслабляємось.
4055	Bnc2_BkX-xM	00:01:41	Спікер	Тут важливо, е, не перетиснути, не перестаратися і не зробити такий звук: «а», «а». Це трошки не той. Нам потрібно на релаксі: «а», «а», «а». Якщо ви все правильно робите, ви нічого навіть не відчуваєте. 
4058	Bnc2_BkX-xM	00:02:00	Спікер	Дуже й дуже легко має бути.
4059	Bnc2_BkX-xM	00:02:00	Спікер	Наступна вправа, ми зробимо слайд.Що таке слайд - ми наче розтягнемо голос нагору і повернемося вниз на такому, носовому, звуці. Значить, це не звук «а», не звук «м», а щось таке: «а», «а», середнє. Але він обов'язково має піти в ніс:  «а», «а», «а». Бачите, чути, що він іде саме сюди?
4062	Bnc2_BkX-xM	00:02:26	Спікер	І нам потрібно з вами не голосно зробити такий слайд: «а-а-а», «а-а-а». Пробуємо: «а-а-а». Теж відчуття дуже і дуже комфортні. Також можна сюди додати трошки сльози і зі сльозами протягнути цей звук ...
4065	Bnc2_BkX-xM	00:02:53	Спікер	...ще раз: «а-а-а». Навіть тембрально чути, як міняється мій голос. Не обов'язково дуже і дуже високо заходити, хоча би трохи голос підняли, опустили, підняли, опустили. Навіщо це нам? В цей момент наші голосові зв'язки, вони витягуються і ідуть назад, витягуються і назад. Коли ми говоримо, ми використовуємо дуже і дуже малий відсоток,...
4068	Bnc2_BkX-xM	00:03:18	Спікер	... взагалі, можливостей, технічних можливостей наших голосових зв'язок. Тобто вони такі, товстенькі, маленькі, і ми собі на низьких нотах, там, де нам зручно, спілкуємось. Коли ми співаємо або робимо «а» - високий якийсь звук, вони як струночка натягуються і стають такі тоненькі і таким чином, наш тон змінюється. Тому треба, щоб наші голосові зв'язки звикли робити це дуже швидко і скоординовано.
4071	Bnc2_BkX-xM	00:03:43	Спікер	Далі будемо з вами говорити звук «г, г, г, г, г», і наче, трошки так, відривати кожний. Він такий, гостренькі, «г, г, г, г, г». Ще пробуємо: «г, г, г, г, г, г, г, г, г, г, г». В якийсь момент він може стати схожим на звук «к». Це нормально. А, тепер уявімо, що ми цей звук «г, г, г» ведемо по сходах знизу вверх:...
4074	Bnc2_BkX-xM	00:04:05	Спікер	... «г, г, г, г, г, г, г, г, г». Ще раз: «г, г, г, г, г, г, г, г, г, г». Тут важливо не йти нагору отаким чином: «г, г, г, г, г, г, г, г», не давити нічого. Легкий звук. Не гучний, дуже розслаблений, спокійний. «г, г, г, г, г, г, г, г, г, г, г». Добре, є. Ще дуже і дуже класно розігріває наш голос отака вправа - ...
4077	Bnc2_BkX-xM	00:04:33	Спікер	...це дещо дивний, можливо, звук для дорослих, тому що дорослі люди його ніколи, в принципі, не роблять, але дітьми ми робимо всі оцей звук: «Тбр». 
4080	Bnc2_BkX-xM	00:04:47	Спікер	А, наче, імітуємо звук мотору машини чи мотоцикла: «Тбр». Теж, ця вправа має досить, так, комфортно відчуватися. А, спробуйте, тому що, взагалі, для вокалу це, прям, вправа номер один. «Тбр». Якщо ви знайшли, вам легко, ви втримуєте цю трєль, вона зветься «трєль губами», або «liprol», спробуємо теж її розтягнути нагору і вниз: ...
